run_id,mode,sessions,decrypt_success_rate,unique_combo_count,combo_entropy,predictability_rate,mean_abs_key_corr,mean_hamming_rate,mean_total_ms
ablation_1774115845,baseline_full,8.0,1.0,6.0,2.5,0.25,0.06312412975879687,0.5245535714285714,2384.2132273748575
ablation_1774115845,no_layer2_fixed_combo,8.0,1.0,1.0,-0.0,1.0,0.02512107418737084,0.5078125,2272.6506182502817
ablation_1774115845,no_layer4_no_ratchet,8.0,1.0,5.0,2.25,0.25,0.05110740069005953,0.5200892857142857,1395.5464689995551
ablation_1774115845,single_source_kyber,8.0,1.0,1.0,-0.0,1.0,0.051980460524275476,0.5111607142857143,1334.6200383753057
